"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q4",4.56670262495505,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q1",4.55360344209394,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q2",4.51289398280802,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q3",4.30416068866571,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q4",4.15770609318997,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q1",4.11931818181818,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q2",3.93617021276596,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q3",4.22089342244108,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q4",3.80415639309616,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q1",4.00280898876405,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q2",3.46289752650177,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q3",3.95970823202501,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q4",4.07098121085595,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q1",3.75391032325339,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q2",4.60456942003515,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q3",5.50139275766017,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q4",5.10593956234804,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q1",4.96503496503497,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q2",4.99655410062026,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q3",4.24803014731072,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q4",3.58851674641148,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q1",3.29931972789116,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q2",3.15468113975577,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q3",3.2597623089983,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q4",3.26197757390418,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q1",3.7137069547603,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q2",3.71850435857918,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q3",3.75679107283555,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q4",3.78787699850302,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q1",3.85951497450418,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q2",3.86190352831348,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q3",3.83322413473763,
"NOR","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q4",3.80453618568135,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q2",14.0375950508199,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q3",14.5312866269261,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q4",14.2410544630276,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q1",13.7597427059439,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q2",14.9455524957522,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q3",13.7882594636971,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q4",15.606682328925,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q1",15.3690762830075,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q2",15.1589812734249,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q3",14.7962806789427,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q4",14.5441576414119,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q1",14.163031457164,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q2",13.5739169253278,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q3",13.7323127162389,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q4",13.8460759299208,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q1",13.42618826732,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q2",13.146061787128,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q3",12.3975624493078,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q4",12.2197761256554,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q1",12.3912334878893,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q2",11.9303585839451,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q3",11.4314772880386,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q4",10.8855560308355,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q1",10.8280479639086,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q2",10.7110757588022,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q3",10.9594284699429,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q4",11.3432533701837,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q1",12.2162818778024,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q2",13.8731533287091,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q3",15.2936877630027,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q4",16.2945920479894,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q1",16.4579886797746,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q2",16.8568767930182,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q3",16.4474335612473,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q4",16.9489678743589,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q1",18.0048243203593,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q2",19.0091139079396,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q3",19.0439470962163,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q4",19.592242826317,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q1",20.0249790652987,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q2",20.6692878142002,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q3",21.0714887267036,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q4",20.888266074164,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q1",20.3744670196092,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q2",20.2423999886485,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q3",20.5201557059427,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q4",20.3156848731446,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q1",20.5688769136823,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q2",19.9874856063299,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q3",19.2677559230787,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q4",18.8516744059951,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q1",18.8127998291113,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q2",18.9733562157939,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q3",18.3692858568587,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q4",17.4334284845359,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q1",16.0613132608278,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q2",14.8138393093947,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q3",13.794451364135,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q4",12.7219563073233,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q1",11.2636229133048,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q2",10.0702593577547,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q3",9.56268046166146,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q4",8.92207529818687,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q1",7.96307151574543,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q2",7.41474649088445,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q3",7.0430505359742,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q4",7.09651295568971,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q1",8.05610457097509,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q2",8.17821500721969,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q3",8.63515385409462,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q4",8.98912641400272,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q1",10.2760225434184,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q2",10.0108167029785,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q3",9.85017635638402,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q4",9.76424707735346,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q1",9.73851869846193,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q2",9.87158741685966,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q3",9.96429758282451,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q4",10.1565216754774,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q1",10.1635479814197,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q2",10.3080138447785,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q3",10.5591427644933,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q4",10.616381086855,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q1",10.7692862041287,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q2",10.7976077419644,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q3",10.5807122089115,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q4",10.2832190444586,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q1",10.0015956874837,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q2",9.43621528265549,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q3",8.83063503398713,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q4",8.46405335160565,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q1",8.14374371518353,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q2",7.72482608550178,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q3",7.44265854832066,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q4",7.12530684148633,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q1",6.73644380560289,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q2",6.40621994224321,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q3",6.11242992392444,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q4",5.65905005786509,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q1",5.32262328684241,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q2",5.15247329508778,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q3",4.73091240994201,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q4",4.47473805047105,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q1",4.12169505632055,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q2",3.89941379500029,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q3",3.88458085112181,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q4",3.77057188901235,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q1",3.71873883695662,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q2",3.40695025658806,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q3",3.16838191955587,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q4",3.06171143599377,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q1",2.91447686188039,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q2",3.22456429490908,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q3",3.39957832483613,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q4",3.36164843173454,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q1",3.63013178429111,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q2",3.51541191142233,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q3",3.14355433340698,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q4",3.06305473478433,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q1",2.86808644136945,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q2",2.78029090079048,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q3",2.91357348129802,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q4",2.90199144182266,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q1",3.09618745893903,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q2",3.33844699029139,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q3",3.58010087281534,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q4",3.72473072150645,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q1",3.79693717346535,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q2",3.82098793917242,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q3",3.82098793917242,
"POL","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q4",3.82098793917242,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1980-Q1",9.27488677143495,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1980-Q2",9.30206680762359,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1980-Q3",9.31794900264769,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1980-Q4",9.05273968297106,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1981-Q1",8.79066468863873,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1981-Q2",9.00465183624852,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1981-Q3",9.17402294973302,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1981-Q4",8.7729987189543,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1982-Q1",8.37730288548124,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1982-Q2",8.84812973936877,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1982-Q3",9.2611468930424,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1982-Q4",8.65783742500121,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1983-Q1",8.2149153692338,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1983-Q2",8.42723441857336,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1983-Q3",9.9064798231274,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1983-Q4",9.14645304676468,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1984-Q1",8.7404654218442,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1984-Q2",9.4461237489603,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1984-Q3",10.4557462279275,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1984-Q4",9.71780724176643,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1985-Q1",9.05187998923048,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1985-Q2",9.72254684181945,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1985-Q3",10.3608209001077,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1985-Q4",9.65769508762465,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1986-Q1",9.64547844946511,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1986-Q2",9.76254378752068,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1986-Q3",10.531509730576,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1986-Q4",8.53443831270836,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1987-Q1",8.50294822956753,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1987-Q2",8.06000814531397,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1987-Q3",9.08922285671786,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1987-Q4",6.9709853856578,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1988-Q1",6.82879988197663,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1988-Q2",7.07262614963374,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1988-Q3",7.3372583408069,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1988-Q4",6.13384181932208,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1989-Q1",6.1511920326928,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1989-Q2",5.96247209569222,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1989-Q3",6.87181585409624,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1989-Q4",5.53945987644327,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1990-Q1",6.04753739917369,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1990-Q2",5.18208646326895,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1990-Q3",6.23713916250482,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1990-Q4",5.61922628868688,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1991-Q1",4.919388165841,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1991-Q2",5.29908363734039,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1991-Q3",5.58436270806004,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1991-Q4",5.09656477456334,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q1",4.54979804479073,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q2",4.91869056945369,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q3",5.2133788442669,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q4",5.46256223121324,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q1",5.57421454500693,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q2",6.30240113179311,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q3",6.67812539181169,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q4",7.1580247083951,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q1",7.34428185689676,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q2",7.7475230837545,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q3",7.89160967321772,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q4",8.03737639159129,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q1",8.0090765722216,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q2",8.0781307923679,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q3",7.98557759522912,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q4",8.15670086560228,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q1",8.10523291614307,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q2",8.35428196513846,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q3",8.20768809618396,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q4",7.96565413630545,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q1",8.01636153728136,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q2",7.5514846557571,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q3",7.79576188541026,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q4",7.24592015462256,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q1",6.51661030842797,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q2",5.77427456475477,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q3",5.69317158381908,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q4",5.64617568706453,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q1",5.41391501673425,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q2",5.66404724871712,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q3",5.24858329013775,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q4",5.09227292334449,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q1",5.09303805511118,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q2",4.84653176898443,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q3",4.94542310417002,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q4",4.605707277873,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q1",4.80506368466558,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q2",4.84256114205582,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q3",4.88621734014878,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q4",4.87873649386478,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q1",5.06259062970671,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q2",5.52334517283299,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q3",5.95832493631753,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q4",6.76880971582103,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q1",6.96950622252756,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q2",7.16262216313556,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q3",7.04729329768804,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q4",7.17096735472515,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q1",6.99046576243498,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q2",7.36080598066007,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q3",7.67777390472974,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q4",7.74362907392624,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q1",8.0867497065259,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q2",8.27297107777125,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q3",8.57297851571731,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q4",8.64181213563852,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q1",8.31416601868459,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q2",8.31860954729978,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q3",8.35478169439736,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q4",8.84474056723384,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q1",8.94703667704168,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q2",8.88808337312049,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q3",8.72613301836379,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q4",8.53097984324025,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q1",8.17825861884923,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q2",8.24775637341984,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q3",8.49331910104493,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q4",8.53885697269896,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q1",9.37432944259217,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q2",10.0522872131639,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q3",10.6599505116133,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q4",10.8303150780791,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q1",11.0524717979764,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q2",11.5625504927154,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q3",11.798163991486,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q4",11.8095996955463,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q1",12.5487352029945,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q2",13.0750336955823,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q3",13.6713666486346,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q4",14.4993961178068,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q1",15.1773717102194,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q2",16.0830949653282,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q3",17.1303708605478,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q4",17.6895268681649,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q1",17.9524923487725,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q2",17.6552161017589,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q3",16.8082347131609,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q4",15.9501644757543,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q1",15.2820540444381,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q2",14.879358588817,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q3",14.151866687011,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q4",13.8283051891876,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q1",13.7643830254227,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q2",12.750100587193,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q3",12.7539438264776,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q4",12.4846177599047,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q1",12.3500987138951,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q2",11.5949863389349,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q3",11.2208305179975,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q4",10.6411377496096,
"PRT","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q1",10.0687896193134,
